percentile_rank,metric_value,branch,load_type,total_count
0.53,664.0,control,LINK,713645611
0.54,678.0,control,LINK,713645611
0.55,694.0,control,LINK,713645611
0.56,709.0,control,LINK,713645611
0.57,725.0,control,LINK,713645611
0.58,742.0,control,LINK,713645611
0.59,759.0,control,LINK,713645611
0.6,777.0,control,LINK,713645611
0.61,795.0,control,LINK,713645611
0.62,814.0,control,LINK,713645611
0.63,833.0,control,LINK,713645611
0.64,854.0,control,LINK,713645611
0.65,875.0,control,LINK,713645611
0.66,897.0,control,LINK,713645611
0.67,919.0,control,LINK,713645611
0.68,943.0,control,LINK,713645611
0.69,967.0,control,LINK,713645611
0.7,993.0,control,LINK,713645611
0.71,1020.0,control,LINK,713645611
0.72,1048.0,control,LINK,713645611
0.73,1078.0,control,LINK,713645611
0.74,1108.0,control,LINK,713645611
0.75,1142.0,control,LINK,713645611
0.76,1176.0,control,LINK,713645611
0.77,1213.0,control,LINK,713645611
0.78,1251.0,control,LINK,713645611
0.79,1294.0,control,LINK,713645611
0.8,1338.0,control,LINK,713645611
0.81,1387.0,control,LINK,713645611
0.82,1437.0,control,LINK,713645611
0.83,1494.0,control,LINK,713645611
0.84,1554.0,control,LINK,713645611
0.85,1621.0,control,LINK,713645611
0.86,1693.0,control,LINK,713645611
0.87,1776.0,control,LINK,713645611
0.88,1864.0,control,LINK,713645611
0.89,1969.0,control,LINK,713645611
0.9,2084.0,control,LINK,713645611
0.91,2220.0,control,LINK,713645611
0.92,2373.0,control,LINK,713645611
0.93,2563.0,control,LINK,713645611
0.94,2785.0,control,LINK,713645611
0.95,3088.0,control,LINK,713645611
0.96,3476.0,control,LINK,713645611
0.97,4059.0,control,LINK,713645611
0.98,5029.0,control,LINK,713645611
0.99,7271.0,control,LINK,713645611
1.0,420541959.0,control,LINK,713645611
0.0,0.0,treatment-a,LINK,719298905
0.01,105.0,treatment-a,LINK,719298905
0.02,128.0,treatment-a,LINK,719298905
0.03,145.0,treatment-a,LINK,719298905
0.04,158.0,treatment-a,LINK,719298905
0.05,170.0,treatment-a,LINK,719298905
0.06,180.0,treatment-a,LINK,719298905
0.07,190.0,treatment-a,LINK,719298905
0.08,198.0,treatment-a,LINK,719298905
0.09,207.0,treatment-a,LINK,719298905
0.1,215.0,treatment-a,LINK,719298905
0.11,224.0,treatment-a,LINK,719298905
0.12,232.0,treatment-a,LINK,719298905
0.13,241.0,treatment-a,LINK,719298905
0.14,249.0,treatment-a,LINK,719298905
0.15,257.0,treatment-a,LINK,719298905
0.16,265.0,treatment-a,LINK,719298905
0.17,274.0,treatment-a,LINK,719298905
0.18,283.0,treatment-a,LINK,719298905
0.19,291.0,treatment-a,LINK,719298905
0.2,300.0,treatment-a,LINK,719298905
0.21,309.0,treatment-a,LINK,719298905
0.22,318.0,treatment-a,LINK,719298905
0.23,326.0,treatment-a,LINK,719298905
0.24,336.0,treatment-a,LINK,719298905
0.25,345.0,treatment-a,LINK,719298905
0.26,354.0,treatment-a,LINK,719298905
0.27,363.0,treatment-a,LINK,719298905
0.28,373.0,treatment-a,LINK,719298905
0.29,382.0,treatment-a,LINK,719298905
0.3,392.0,treatment-a,LINK,719298905
0.31,402.0,treatment-a,LINK,719298905
0.32,412.0,treatment-a,LINK,719298905
0.33,422.0,treatment-a,LINK,719298905
0.34,432.0,treatment-a,LINK,719298905
0.35,443.0,treatment-a,LINK,719298905
0.36,453.0,treatment-a,LINK,719298905
0.37,464.0,treatment-a,LINK,719298905
0.38,475.0,treatment-a,LINK,719298905
0.39,486.0,treatment-a,LINK,719298905
0.4,497.0,treatment-a,LINK,719298905
0.41,508.0,treatment-a,LINK,719298905
0.42,520.0,treatment-a,LINK,719298905
0.43,532.0,treatment-a,LINK,719298905
0.44,544.0,treatment-a,LINK,719298905
0.45,556.0,treatment-a,LINK,719298905
0.46,568.0,treatment-a,LINK,719298905
0.47,581.0,treatment-a,LINK,719298905
0.48,594.0,treatment-a,LINK,719298905
0.49,607.0,treatment-a,LINK,719298905
0.5,621.0,treatment-a,LINK,719298905
0.51,635.0,treatment-a,LINK,719298905
0.52,649.0,treatment-a,LINK,719298905
0.53,664.0,treatment-a,LINK,719298905
0.54,678.0,treatment-a,LINK,719298905
0.55,694.0,treatment-a,LINK,719298905
0.56,710.0,treatment-a,LINK,719298905
0.57,726.0,treatment-a,LINK,719298905
0.58,742.0,treatment-a,LINK,719298905
0.59,760.0,treatment-a,LINK,719298905
0.6,777.0,treatment-a,LINK,719298905
0.61,795.0,treatment-a,LINK,719298905
0.62,815.0,treatment-a,LINK,719298905
0.63,833.0,treatment-a,LINK,719298905
0.64,854.0,treatment-a,LINK,719298905
0.65,874.0,treatment-a,LINK,719298905
0.66,896.0,treatment-a,LINK,719298905
0.67,919.0,treatment-a,LINK,719298905
0.68,943.0,treatment-a,LINK,719298905
0.69,967.0,treatment-a,LINK,719298905
0.7,993.0,treatment-a,LINK,719298905
0.71,1019.0,treatment-a,LINK,719298905
0.72,1048.0,treatment-a,LINK,719298905
0.73,1078.0,treatment-a,LINK,719298905
0.74,1110.0,treatment-a,LINK,719298905
0.75,1142.0,treatment-a,LINK,719298905
0.76,1177.0,treatment-a,LINK,719298905
0.77,1213.0,treatment-a,LINK,719298905
0.78,1253.0,treatment-a,LINK,719298905
0.79,1295.0,treatment-a,LINK,719298905
0.8,1340.0,treatment-a,LINK,719298905
0.81,1386.0,treatment-a,LINK,719298905
0.82,1438.0,treatment-a,LINK,719298905
0.83,1494.0,treatment-a,LINK,719298905
0.84,1553.0,treatment-a,LINK,719298905
0.85,1621.0,treatment-a,LINK,719298905
0.86,1693.0,treatment-a,LINK,719298905
0.87,1775.0,treatment-a,LINK,719298905
0.88,1863.0,treatment-a,LINK,719298905
0.89,1968.0,treatment-a,LINK,719298905
0.9,2082.0,treatment-a,LINK,719298905
0.91,2219.0,treatment-a,LINK,719298905
0.92,2370.0,treatment-a,LINK,719298905
0.93,2563.0,treatment-a,LINK,719298905
0.94,2788.0,treatment-a,LINK,719298905
0.95,3089.0,treatment-a,LINK,719298905
0.96,3472.0,treatment-a,LINK,719298905
0.97,4064.0,treatment-a,LINK,719298905
0.98,4998.0,treatment-a,LINK,719298905
0.99,7181.0,treatment-a,LINK,719298905
1.0,250829693.0,treatment-a,LINK,719298905
0.0,0.0,treatment-b,LINK,718770387
0.01,106.0,treatment-b,LINK,718770387
0.02,128.0,treatment-b,LINK,718770387
0.03,146.0,treatment-b,LINK,718770387
0.04,159.0,treatment-b,LINK,718770387
0.05,171.0,treatment-b,LINK,718770387
0.06,180.0,treatment-b,LINK,718770387
0.07,190.0,treatment-b,LINK,718770387
0.08,199.0,treatment-b,LINK,718770387
0.09,208.0,treatment-b,LINK,718770387
0.1,216.0,treatment-b,LINK,718770387
0.11,224.0,treatment-b,LINK,718770387
0.12,232.0,treatment-b,LINK,718770387
0.13,241.0,treatment-b,LINK,718770387
0.14,249.0,treatment-b,LINK,718770387
0.15,257.0,treatment-b,LINK,718770387
0.16,265.0,treatment-b,LINK,718770387
0.17,274.0,treatment-b,LINK,718770387
0.18,282.0,treatment-b,LINK,718770387
0.19,291.0,treatment-b,LINK,718770387
0.2,300.0,treatment-b,LINK,718770387
0.21,308.0,treatment-b,LINK,718770387
0.22,317.0,treatment-b,LINK,718770387
0.23,326.0,treatment-b,LINK,718770387
0.24,335.0,treatment-b,LINK,718770387
0.25,344.0,treatment-b,LINK,718770387
0.26,353.0,treatment-b,LINK,718770387
0.27,362.0,treatment-b,LINK,718770387
0.28,372.0,treatment-b,LINK,718770387
0.29,381.0,treatment-b,LINK,718770387
0.3,391.0,treatment-b,LINK,718770387
0.31,400.0,treatment-b,LINK,718770387
0.32,411.0,treatment-b,LINK,718770387
0.33,420.0,treatment-b,LINK,718770387
0.34,431.0,treatment-b,LINK,718770387
0.35,441.0,treatment-b,LINK,718770387
0.36,452.0,treatment-b,LINK,718770387
0.37,462.0,treatment-b,LINK,718770387
0.38,473.0,treatment-b,LINK,718770387
0.39,484.0,treatment-b,LINK,718770387
0.4,496.0,treatment-b,LINK,718770387
0.41,507.0,treatment-b,LINK,718770387
0.42,518.0,treatment-b,LINK,718770387
0.43,530.0,treatment-b,LINK,718770387
0.44,542.0,treatment-b,LINK,718770387
0.45,554.0,treatment-b,LINK,718770387
0.46,566.0,treatment-b,LINK,718770387
0.47,579.0,treatment-b,LINK,718770387
0.48,592.0,treatment-b,LINK,718770387
0.49,605.0,treatment-b,LINK,718770387
0.5,618.0,treatment-b,LINK,718770387
0.51,633.0,treatment-b,LINK,718770387
0.52,647.0,treatment-b,LINK,718770387
0.53,662.0,treatment-b,LINK,718770387
0.54,676.0,treatment-b,LINK,718770387
0.55,692.0,treatment-b,LINK,718770387
0.56,707.0,treatment-b,LINK,718770387
0.57,723.0,treatment-b,LINK,718770387
0.58,740.0,treatment-b,LINK,718770387
0.59,756.0,treatment-b,LINK,718770387
0.6,774.0,treatment-b,LINK,718770387
0.61,792.0,treatment-b,LINK,718770387
0.62,811.0,treatment-b,LINK,718770387
0.63,830.0,treatment-b,LINK,718770387
0.64,851.0,treatment-b,LINK,718770387
0.65,871.0,treatment-b,LINK,718770387
0.66,894.0,treatment-b,LINK,718770387
0.67,916.0,treatment-b,LINK,718770387
0.68,940.0,treatment-b,LINK,718770387
0.69,963.0,treatment-b,LINK,718770387
0.7,990.0,treatment-b,LINK,718770387
0.71,1016.0,treatment-b,LINK,718770387
0.72,1045.0,treatment-b,LINK,718770387
0.73,1074.0,treatment-b,LINK,718770387
0.74,1106.0,treatment-b,LINK,718770387
0.75,1138.0,treatment-b,LINK,718770387
0.76,1173.0,treatment-b,LINK,718770387
0.77,1209.0,treatment-b,LINK,718770387
0.78,1249.0,treatment-b,LINK,718770387
0.79,1290.0,treatment-b,LINK,718770387
0.8,1335.0,treatment-b,LINK,718770387
0.81,1382.0,treatment-b,LINK,718770387
0.82,1433.0,treatment-b,LINK,718770387
0.83,1489.0,treatment-b,LINK,718770387
0.84,1548.0,treatment-b,LINK,718770387
0.85,1616.0,treatment-b,LINK,718770387
0.86,1687.0,treatment-b,LINK,718770387
0.87,1769.0,treatment-b,LINK,718770387
0.88,1855.0,treatment-b,LINK,718770387
0.89,1963.0,treatment-b,LINK,718770387
0.9,2074.0,treatment-b,LINK,718770387
0.91,2210.0,treatment-b,LINK,718770387
0.92,2364.0,treatment-b,LINK,718770387
0.93,2553.0,treatment-b,LINK,718770387
0.94,2780.0,treatment-b,LINK,718770387
0.95,3085.0,treatment-b,LINK,718770387
0.96,3473.0,treatment-b,LINK,718770387
0.97,4055.0,treatment-b,LINK,718770387
0.98,4999.0,treatment-b,LINK,718770387
0.99,7211.0,treatment-b,LINK,718770387
1.0,456286961.0,treatment-b,LINK,718770387
0.0,0.0,control,NORMAL,280249152
0.01,115.0,control,NORMAL,280249152
0.02,146.0,control,NORMAL,280249152
0.03,165.0,control,NORMAL,280249152
0.04,178.0,control,NORMAL,280249152
0.05,188.0,control,NORMAL,280249152
0.06,196.0,control,NORMAL,280249152
0.07,204.0,control,NORMAL,280249152
0.08,211.0,control,NORMAL,280249152
0.09,218.0,control,NORMAL,280249152
0.1,225.0,control,NORMAL,280249152
0.11,231.0,control,NORMAL,280249152
0.12,238.0,control,NORMAL,280249152
0.13,244.0,control,NORMAL,280249152
0.14,251.0,control,NORMAL,280249152
0.15,257.0,control,NORMAL,280249152
0.16,263.0,control,NORMAL,280249152
0.17,270.0,control,NORMAL,280249152
0.18,276.0,control,NORMAL,280249152
0.19,283.0,control,NORMAL,280249152
0.2,290.0,control,NORMAL,280249152
0.21,297.0,control,NORMAL,280249152
0.22,304.0,control,NORMAL,280249152
0.23,311.0,control,NORMAL,280249152
0.24,318.0,control,NORMAL,280249152
0.25,325.0,control,NORMAL,280249152
0.26,333.0,control,NORMAL,280249152
0.27,341.0,control,NORMAL,280249152
0.28,348.0,control,NORMAL,280249152
0.29,357.0,control,NORMAL,280249152
0.3,365.0,control,NORMAL,280249152
0.31,373.0,control,NORMAL,280249152
0.32,382.0,control,NORMAL,280249152
